"","ICcode.TRAC","X","All.obs","GIG","MarineRegion","Cat","physChemCatCW","physChemCatTW","Country","RBD","NatType","physChemQECode","physChemQE","physChemText","Note1_PhysChemText","physChemGMBoundary","SumMetric","Note2_Season","ValueStd","ValueUpStd","UnitUsed","Note3_stdUnits","RangeRep","ReasonRange","SalinityRange","Salinity1","Salinity2","DepthZone","Ver","Ver.r","ICtypology","MetricType","ICType"
"166","inapplicable",756,11468,"NEA","Greater North Sea","TW","NO","YES","DE","all RBD","T2",NA,NA,"TN",NA,"Yes","AA-EQS",NA,1,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"167","inapplicable",1085,11797,"BAL","Baltic Sea","TW","NO","YES","SE",NA,"24",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.280134,0.57147336,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"168","inapplicable",927,11639,"BLA","Black Sea","TW","NO","YES","RO","ROTT03","RO1000",NA,NA,"Total Inorganic N","Inorganic nitrogen as DIN","Yes","AA-EQS",NA,0.35,0.525,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol{N}/L",TRUE,"subType",NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"169","inapplicable",822,11534,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL6000",NA,NA,"Secchi disk depth",NA,NA,"AA-EQS",NA,1.1,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"170","inapplicable",882,11594,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH5A",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,1,NA,"mgN/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"171","inapplicable",881,11593,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH5A",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.5,NA,"mgN/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"172","inapplicable",886,11598,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH6",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,1,NA,"mgN/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"173","inapplicable",923,11635,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH8",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,50,NA,"µgP/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"174","inapplicable",1084,11796,"NEA","Greater North Sea","TW","NO","YES","SE",NA,"25",NA,NA,"Orthophosphate","Phosphate",NA,"winter","mean (DJF)",9.29256339,18.58512678,"µgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol{PO4-P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"175","inapplicable",925,11637,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH8",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,60,NA,"µgP/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"176","inapplicable",917,11629,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH6",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,60,NA,"µgP/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"177","inapplicable",1088,11800,"BAL","Baltic Sea","TW","NO","YES","SE",NA,"24",NA,NA,"TP",NA,NA,"winter","mean (DJF)",18.5842566,30.35428578,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"178","inapplicable",1082,11794,"NEA","Greater North Sea","TW","NO","YES","SE",NA,"25",NA,NA,"TP",NA,NA,"winter","mean (DJF)",19.20373182,27.8763849,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"179","inapplicable",760,11472,"NEA","Greater North Sea","TW","NO","YES","DE","all RBD","T4",NA,NA,"TP",NA,"Yes","AA-EQS",NA,45,NA,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"180","inapplicable",1086,11798,"BAL","Baltic Sea","TW","NO","YES","SE",NA,"24",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.26892864,0.42860502,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"181","inapplicable",1081,11793,"NEA","Greater North Sea","TW","NO","YES","SE",NA,"25",NA,NA,"Total Inorganic N","Dissolved inorganic nitrogen",NA,"winter","mean (DJF)",0.07703685,0.26332596,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20 - 0",20,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"182","inapplicable",880,11592,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH5A",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.6,NA,"mgN/L",NA,FALSE,NA,"20 - 30",20,30,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"183","inapplicable",926,11638,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH8",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,110,NA,"µgP/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"184","inapplicable",1087,11799,"BAL","Baltic Sea","TW","NO","YES","SE",NA,"24",NA,NA,"Total Inorganic N","Dissolved inorganic nitrogen",NA,"winter","mean (DJF)",0.0420201,0.34036281,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"185","inapplicable",918,11630,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH6",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,110,NA,"µgP/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"186","inapplicable",1080,11792,"NEA","Greater North Sea","TW","NO","YES","SE",NA,"25",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.21850452,0.39078693,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20 - 0",20,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"187","TW-BT1",817,11529,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL2000",NA,NA,"Nitrate as N",NA,NA,"AA-EQS",NA,0.3,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"188","TW-BT1",812,11524,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL2000",NA,NA,"Dissolved oxygen",NA,NA,"summer minimum",NA,4.2,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,"Bottom","Ver7e_revised","ver3","match IC","quantile seasonal","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"189","TW-BT1",820,11532,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL2000",NA,NA,"TP",NA,NA,"AA-EQS",NA,120,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"190","TW-BT1",801,11513,"BAL","Baltic Sea","TW","NO","YES","LT","LT1100","TWT2",NA,NA,"TP","QE3-1-6-2-2 ",NA,"summer","Summer mean (June-September)",79,NA,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,"0.5 - 5",0.5,5,"Surf","Ver7e_revised_April 2021","ver3","match IC","central tendency seasonal","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"191","TW-BT1",811,11523,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL2000",NA,NA,"Secchi disk depth",NA,NA,"AA-EQS",NA,1,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"192","TW-BT1",813,11525,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL2000",NA,NA,"TOC",NA,NA,"summer","summer average",10,NA,"mgC/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"193","TW-BT1",793,11505,"BAL","Baltic Sea","TW","NO","YES","LT","LT1100","TWT2",NA,NA,"TN","QE3-1-6-1-5 ",NA,"summer","Summer mean (June-September)",1.07,NA,"mgN/L",NA,FALSE,NA,"< 0.5",0,NA,"Surf","Ver7e_revised_April 2021","ver3","match IC","central tendency seasonal","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"194","TW-BT1",821,11533,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL2000",NA,NA,"Total Inorganic N",NA,NA,"AA-EQS",NA,0.38,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"195","TW-BT1",815,11527,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL2000",NA,NA,"pH",NA,NA,"AA-EQS",NA,8,8.8,"pH",NA,TRUE,"High low",NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"196","TW-BT1",816,11528,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL2000",NA,NA,"Ammonium N",NA,NA,"AA-EQS",NA,0.117,NA,"mgN/L","We standardised your Value using a factor of 0.777777778 to convert from units of   mg{NH4}/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"197","TW-BT1",800,11512,"BAL","Baltic Sea","TW","NO","YES","LT","LT1100","TWT1",NA,NA,"TP","QE3-1-6-2-2 ",NA,"summer","Summer mean (June-September)",80,NA,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,"05-Aug",5,NA,"Surf","Ver7e_revised_April 2021","ver3","match IC","central tendency seasonal","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"198","TW-BT1",814,11526,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL2000",NA,NA,"% oxygen saturation",NA,NA,"maximum",NA,80,120,"PC02",NA,TRUE,"High low",NA,NA,NA,"Surf","Ver7e_revised","ver3","match IC","quantile annual","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"199","TW-BT1",792,11504,"BAL","Baltic Sea","TW","NO","YES","LT","LT1100","TWT1",NA,NA,"TN","QE3-1-6-1-5 ",NA,"summer","Summer mean (June-September)",1.08,NA,"mgN/L",NA,FALSE,NA,"0.5 - 5",0.5,5,"Surf","Ver7e_revised_April 2021","ver3","match IC","central tendency seasonal","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"200","TW-BT1",819,11531,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL2000",NA,NA,"Orthophosphate",NA,NA,"AA-EQS",NA,45,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"201","TW-BT1",818,11530,"BAL","Baltic Sea","TW","NO","YES","PL","TWI","PL2000",NA,NA,"TN",NA,NA,"AA-EQS",NA,0.98,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Baltic Sea, transitional waters, salinity surface 0-8 psu bottom 0-0 psu, very sheltered"
"202","TW-CoastalLagoonsPolyeuhaline",407,9501,"MED","Western Mediterranean Sea","TW","NO","YES","FR","T10","FRE",21,"QE3-1-6-2-1 - Orthophosphate","Orthophosphate",NA,"Yes","90th percentile","monthly summer (June-August) data (over 6 years)",30.975,NA,"ÂµgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","Mediterranean Sea, Coastal Lagoons, polyeuhaline salinity 18-40 psu"
"203","TW-CoastalLagoonsPolyeuhaline",388,9375,"MED","Western Mediterranean Sea","TW","NO","YES","FR","T10","FRD",21,"QE3-1-6-4  NID","Total Inorganic N",NA,"Yes","90th percentile","monthly summer (June-August) data (over 6 years)",0.084,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","Mediterranean Sea, Coastal Lagoons, polyeuhaline salinity 18-40 psu"
"204","TW-CoastalLagoonsPolyeuhaline",386,9373,"MED","Western Mediterranean Sea","TW","NO","YES","FR","T10","FRD",19,"QE3-1-6-2-2 - Total Phosphorous","TP",NA,"Yes","90th percentile","monthly summer (June-August) data (over 6 years)",92.921,NA,"ÂµgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","Mediterranean Sea, Coastal Lagoons, polyeuhaline salinity 18-40 psu"
"205","TW-CoastalLagoonsPolyeuhaline",405,9499,"MED","Western Mediterranean Sea","TW","NO","YES","FR","T10","FRE",21,"QE3-1-6-4  NID","Total Inorganic N",NA,"Yes","90th percentile","monthly summer (June-August) data (over 6 years)",0.084,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","Mediterranean Sea, Coastal Lagoons, polyeuhaline salinity 18-40 psu"
"206","TW-CoastalLagoonsPolyeuhaline",390,9377,"MED","Western Mediterranean Sea","TW","NO","YES","FR","T10","FRD",21,"QE3-1-6-2-1 - Orthophosphate","Orthophosphate",NA,"Yes","90th percentile","monthly summer (June-August) data (over 6 years)",30.975,NA,"ÂµgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","Mediterranean Sea, Coastal Lagoons, polyeuhaline salinity 18-40 psu"
"207","TW-CoastalLagoonsPolyeuhaline",788,11500,"MED","Mediterranean Sea","TW","NO","YES","IT","Coastal lagoon","ALL",NA,NA,"Dissolved oxygen",NA,NA,"minimum",NA,1,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","Mediterranean Sea, Coastal Lagoons, polyeuhaline salinity 18-40 psu"
"208","TW-CoastalLagoonsPolyeuhaline",384,9368,"MED","Western Mediterranean Sea","TW","NO","YES","FR","T10","FRD",17,"QE3-1-6-1-5 - Total Nitrogen","TN",NA,"Yes","90th percentile","monthly summer (June-August) data (over 6 years)",1.051,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","Mediterranean Sea, Coastal Lagoons, polyeuhaline salinity 18-40 psu"
"209","TW-CoastalLagoonsPolyeuhaline",403,9497,"MED","Western Mediterranean Sea","TW","NO","YES","FR","T10","FRE",19,"QE3-1-6-2-2 - Total Phosphorous","TP",NA,"Yes","90th percentile","monthly summer (June-August) data (over 6 years)",92.921,NA,"ÂµgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","Mediterranean Sea, Coastal Lagoons, polyeuhaline salinity 18-40 psu"
"210","TW-CoastalLagoonsPolyeuhaline",780,11492,"MED","Western Mediterranean Sea","TW","NO","YES","FR","T10","FRD",NA,NA,"Total Inorganic N","DIN (dissolved inorganic nitrogen)",NA,"90th percentile","monthly summer (June-August) data (over 6 years)",0.084,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","Mediterranean Sea, Coastal Lagoons, polyeuhaline salinity 18-40 psu"
"211","TW-CoastalLagoonsPolyeuhaline",781,11493,"MED","Western Mediterranean Sea","TW","NO","YES","FR","T10","FRE",NA,NA,"Total Inorganic N","DIN (dissolved inorganic nitrogen)",NA,"90th percentile","monthly summer (June-August) data (over 6 years)",0.084,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","Mediterranean Sea, Coastal Lagoons, polyeuhaline salinity 18-40 psu"
"212","TW-CoastalLagoonsPolyeuhaline",401,9492,"MED","Western Mediterranean Sea","TW","NO","YES","FR","T10","FRE",17,"QE3-1-6-1-5 - Total Nitrogen","TN",NA,"Yes","90th percentile","monthly summer (June-August) data (over 6 years)",1.051,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","Mediterranean Sea, Coastal Lagoons, polyeuhaline salinity 18-40 psu"
"213","TW-Estuaries",342,8644,"MED","Adriatic Sea","TW","NO","YES","HR","HR-P2_2 & HR-P2_3","HRJ",18,"QE3-1-6-2-1 - Orthophosphate","Orthophosphate","Please select reason for range in column ReasonRange","Yes","Median",NA,15.488,15.48760566,"ÂµgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"214","TW-Estuaries",783,11495,"MED","Adriatic Sea","TW","NO","YES","HR","HR-P1_2 & HR-P1_3","HRJ",NA,NA,"% oxygen saturation",NA,NA,"Median",NA,150,NA,"PC02",NA,FALSE,NA,NA,NA,NA,"Surf","Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"215","TW-Estuaries",344,8648,"MED","Adriatic Sea","TW","NO","YES","HR","All","HRJ",19,"QE3-1-6-2-2 - Total Phosphorous","TP","Please select reason for range in column ReasonRange","Yes","Median",NA,27.876,27.8763849,"ÂµgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"216","TW-Estuaries",350,8663,"MED","Adriatic Sea","TW","NO","YES","HR","HR-P1_2 & HR-P1_3","HRJ",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","Median",NA,2.101,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,"Surf","Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"217","TW-Estuaries",784,11496,"MED","Adriatic Sea","TW","NO","YES","HR","HR-P1_2 & HR-P1_3","HRJ",NA,NA,"TP",NA,NA,"Median",NA,18.584,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"218","TW-Estuaries",351,8664,"MED","Adriatic Sea","TW","NO","YES","HR","HR-P2_2","HRJ",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","Median",NA,1.751,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,"Surf","Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"219","TW-Estuaries",444,11085,"MED","Adriatic Sea","TW","NO","YES","HR","All","HRJ",5,"QE3-1-3-1 - Oxygen saturation (%)","% oxygen saturation",NA,"Yes","Median",NA,40,NA,"PC02",NA,FALSE,NA,NA,NA,NA,"Bottom","Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"220","TW-Estuaries",341,8634,"MED","Adriatic Sea","TW","NO","YES","HR","HR-P2_2 & HR-P2_3","HRJ",5,"QE3-1-3-1 - Oxygen saturation (%)","% oxygen saturation",NA,"Yes","Median",NA,170,NA,"PC02",NA,FALSE,NA,NA,NA,NA,"Surf","Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"221","TW-Estuaries",339,8632,"MED","Adriatic Sea","TW","NO","YES","HR","All","HRJ",1,"QE3-1-1-1 - Secchi disk depth","Secchi disk depth",NA,"Yes","Median",NA,3,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"222","TW-Estuaries",782,11494,"MED","Adriatic Sea","TW","NO","YES","HR","HR-P1_2 & HR-P1_3","HRJ",NA,NA,"Orthophosphate",NA,NA,"Median",NA,9.292,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"223","TW-Estuaries",349,8662,"MED","Adriatic Sea","TW","NO","YES","HR","HR-P2_3","HRJ",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","Median",NA,1.751,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,"Surf","Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"224","TW-Estuaries",445,11087,"MED","Adriatic Sea","TW","NO","YES","HR","All","HRJ",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","Median",NA,0.28,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,"Bottom","Ver7e_revised","ver3","match IC","central tendency annual","Mediterranean Sea, Estuaries, salt wedge type"
"225","TW-NEA11",140,6806,"NEA","Greater North Sea","TW","NO","YES","UK","UK05","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"226","TW-NEA11",139,6805,"NEA","Greater North Sea","TW","NO","YES","UK","UK05","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"227","TW-NEA11",59,5606,"NEA","Greater North Sea","TW","NO","YES","BE","BESCHELDE_VL","O2zout",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","10th percentile",NA,6,NA,"mg/L",NA,FALSE,NA,"> 18",18.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"228","TW-NEA11",58,5605,"NEA","Greater North Sea","TW","NO","YES","BE","BESCHELDE_VL","O1o",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","10th percentile",NA,5,NA,"mg/L",NA,FALSE,NA,"0.5 - 5",0.5,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"229","TW-NEA11",205,7283,"NEA","Greater North Sea","TW","NO","YES","UK","UK03","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"230","TW-NEA11",181,7115,"NEA","Celtic Seas","TW","NO","YES","UK","UK10","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"231","TW-NEA11",60,5641,"NEA","Greater North Sea","TW","NO","YES","BE","BESCHELDE_VL","O1o",17,"QE3-1-6-1-5 - Total Nitrogen","TN",NA,"Yes","growth season mean","Growth season (April -September)",2.5,NA,"mgN/L",NA,FALSE,NA,"0.5 - 5",0.5,5,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"232","TW-NEA11",101,6590,"NEA","Celtic Seas","TW","NO","YES","UK","UK02","ALL",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"233","TW-NEA11",102,6593,"NEA","Celtic Seas","TW","NO","YES","UK","UK02","ALL",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.13,4.86,"mg/L",NA,TRUE,"salinity range","5-[0.029*(salinity)]",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"234","TW-NEA11",172,7052,"NEA","Celtic Seas","TW","NO","YES","UK","UK09","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
