"","ICcode.TRAC","X","All.obs","GIG","MarineRegion","Cat","physChemCatCW","physChemCatTW","Country","RBD","NatType","physChemQECode","physChemQE","physChemText","Note1_PhysChemText","physChemGMBoundary","SumMetric","Note2_Season","ValueStd","ValueUpStd","UnitUsed","Note3_stdUnits","RangeRep","ReasonRange","SalinityRange","Salinity1","Salinity2","DepthZone","Ver","Ver.r","ICtypology","MetricType","ICType"
"368","CW-NEA1/26",397,9457,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRF",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","10th percentile","Summer-Autumn",3,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,"Bottom","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"369","CW-NEA1/26",668,11377,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRG",NA,NA,"Total Inorganic N","DIN (dissolved inorganic nitrogen)",NA,"winter","monthly winter values over 6 years (November to February)",0.462,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,"33",33,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","central tendency seasonal","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"370","CW-NEA1/26",479,11129,"NEA","Greater North Sea","CW","YES","NO","UK","UK07","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"371","CW-NEA1/26",508,11158,"NEA","Celtic Seas","CW","YES","NO","UK","UK11","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"372","CW-NEA1/26",214,7342,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","PT","All","PTRH8",18,"QE3-1-6-2-1 - Orthophosphate","Orthophosphate","Please select reason for range in column ReasonRange","No","90th percentile",NA,20,500,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",TRUE,"subType",NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"373","CW-NEA1/26",134,6794,"NEA","Greater North Sea","CW","YES","NO","UK","UK04","CLEC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.252,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"374","CW-NEA1/26",496,11146,"NEA","Celtic Seas","CW","YES","NO","UK","UK10","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"375","CW-NEA1/26",483,11133,"NEA","Greater North Sea","CW","YES","NO","UK","UK08","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"376","CW-NEA1/26",215,7356,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","PT","All","PTRH7",13,"QE3-1-6-1-1 - Nitrate","Nitrate as N",NA,"No","90th percentile",NA,0.13,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"377","CW-NEA1/26",216,7361,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","PT","All","PTRH7",18,"QE3-1-6-2-1 - Orthophosphate","Orthophosphate",NA,"No","90th percentile",NA,20,NA,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"378","CW-NEA1/26",355,8763,"NEA","Greater North Sea","CW","YES","NO","BE","BENOORDZEE_FED","Type 2",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","minimum",NA,6,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"379","CW-NEA1/26",515,11165,"NEA","Greater North Sea","CW","YES","NO","UK","UK03","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"380","CW-NEA1/26",436,10685,"NEA","Celtic Seas","CW","YES","NO","IE","All","IEGBNIIENW",5,"QE3-1-3-1 - Oxygen saturation (%)","% oxygen saturation","Dissolved Oxygen was omitted from the original form","Yes","5th - 95th percentile","summer",80,120,"PC02",NA,TRUE,"High low","34.5",34.5,NA,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"381","CW-NEA1/26",477,11127,"NEA","Greater North Sea","CW","YES","NO","UK","UK07","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"382","CW-NEA1/26",480,11130,"NEA","Greater North Sea","CW","YES","NO","UK","UK08","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"383","CW-NEA1/26",155,6947,"NEA","Greater North Sea","CW","YES","NO","UK","UK07","CLEC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.252,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"384","CW-NEA1/26",505,11155,"NEA","Celtic Seas","CW","YES","NO","UK","UK11","ITURC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"385","CW-NEA1/26",507,11157,"NEA","Celtic Seas","CW","YES","NO","UK","UK11","TURC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"386","CW-NEA1/26",471,11121,"NEA","Greater North Sea","CW","YES","NO","UK","UK06","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"387","CW-NEA1/26",203,7281,"NEA","Greater North Sea","CW","YES","NO","UK","UK03","CLEC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.252,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"388","CW-NEA1/26",497,11147,"NEA","Celtic Seas","CW","YES","NO","UK","UK10","ITURC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"389","CW-NEA1/26",674,11386,"NEA","Celtic Seas","CW","YES","NO","IE","All","IEGBNIIENB",NA,NA,"Total Inorganic N","Dissolved Inorganic N","Yes","Median",NA,0.25,2.6,"mgN/L",NA,TRUE,"salinity range","34.5 - 0",34.5,0,"samples are a mix of surface and bottom samples","Ver7e_revised","ver3","match IC","central tendency annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"390","CW-NEA1/26",432,10669,"NEA","Celtic Seas","CW","YES","NO","IE","All","IEGBNIIENB",5,"QE3-1-3-1 - Oxygen saturation (%)","% oxygen saturation","Dissolved Oxygen was omitted from the original form","Yes","5th - 95th percentile","summer",80,120,"PC02",NA,TRUE,"High low","34.5",34.5,NA,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"391","CW-NEA1/26",499,11149,"NEA","Celtic Seas","CW","YES","NO","UK","UK10","TURC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"392","CW-NEA1/26",391,9387,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRA",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","10th percentile","Summer-Autumn",3,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,"Bottom","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"393","CW-NEA1/26",474,11124,"NEA","Greater North Sea","CW","YES","NO","UK","UK06","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"394","CW-NEA1/26",475,11125,"NEA","Greater North Sea","CW","YES","NO","UK","UK07","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"395","CW-NEA1/26",491,11141,"NEA","Celtic Seas","CW","YES","NO","UK","UK12","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"396","CW-NEA1/26",395,9435,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRG",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","10th percentile","Summer-Autumn",3,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,"Bottom","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"397","CW-NEA1/26",356,8764,"NEA","Greater North Sea","CW","YES","NO","BE","BENOORDZEE_FED","Type 2",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","MAC-EQS",NA,0.21,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"398","CW-NEA1/26",213,7337,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","PT","All","PTRH8",13,"QE3-1-6-1-1 - Nitrate","Nitrate as N","Please select reason for range in column ReasonRange","No","90th percentile",NA,0.13,0.7,"mgN/L",NA,TRUE,"subType",NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"399","CW-NEA1/26",482,11132,"NEA","Greater North Sea","CW","YES","NO","UK","UK08","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"400","CW-NEA1/26",495,11145,"NEA","Celtic Seas","CW","YES","NO","UK","UK10","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"401","CW-NEA1/26",509,11159,"NEA","Celtic Seas","CW","YES","NO","UK","UK11","VTURC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"402","CW-NEA1/26",481,11131,"NEA","Greater North Sea","CW","YES","NO","UK","UK08","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"403","CW-NEA1/26",498,11148,"NEA","Celtic Seas","CW","YES","NO","UK","UK10","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"404","CW-NEA1/26",719,11431,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","PT","A6","PTRH5A",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,20,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"405","CW-NEA1/26",676,11388,"NEA","Celtic Seas","CW","YES","NO","IE","All","IEROI",NA,NA,"Total Inorganic N","Dissolved Inorganic N","Yes","Median",NA,0.25,2.6,"mgN/L",NA,TRUE,"salinity range","34.5 - 0",34.5,0,"samples are a mix of surface and bottom samples","Ver7e_revised","ver3","match IC","central tendency annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"406","CW-NEA1/26",393,9410,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRH",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","10th percentile","Summer-Autumn",3,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,"Bottom","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"407","CW-NEA1/26",514,11164,"NEA","Greater North Sea","CW","YES","NO","UK","UK03","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"408","CW-NEA1/26",494,11144,"NEA","Celtic Seas","CW","YES","NO","UK","UK12","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"409","CW-NEA1/26",357,8765,"NEA","Greater North Sea","CW","YES","NO","BE","BENOORDZEE_FED","Type 2",18,"QE3-1-6-2-1 - Orthophosphate","Orthophosphate",NA,"Yes","MAC-EQS",NA,24.78,NA,"ÂµgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol/L (assumed it was reported as PO4-P)",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"410","CW-NEA1/26",675,11387,"NEA","Celtic Seas","CW","YES","NO","IE","All","IEGBNIIENW",NA,NA,"Total Inorganic N","Dissolved Inorganic N","Yes","Median",NA,0.25,2.6,"mgN/L",NA,TRUE,"salinity range","34.5 - 0",34.5,0,"samples are a mix of surface and bottom samples","Ver7e_revised","ver3","match IC","central tendency annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"411","CW-NEA1/26",511,11161,"NEA","Greater North Sea","CW","YES","NO","UK","UK03","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"412","CW-NEA1/26",718,11430,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","PT","A5","PTRH5A",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,20,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"413","CW-NEA1/26",440,10701,"NEA","Celtic Seas","CW","YES","NO","IE","All","IEROI",5,"QE3-1-3-1 - Oxygen saturation (%)","% oxygen saturation","Dissolved Oxygen was omitted from the original form","Yes","5th - 95th percentile","summer",80,120,"PC02",NA,TRUE,"High low","34.5",34.5,NA,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, open oceanic or enclosed seas, exposed or sheltered, euhaline, shallow (< 30 m), microtidal or mesotidal, fully mixed or partly stratified"
"414","CW-NEA10",932,11644,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"3",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.33756147,0.40899564,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","Skagerrak Outer Arc Type, polyhaline, microtidal, exposed, deep"
"415","CW-NEA10",1032,11744,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"3",NA,NA,"TP",NA,NA,"summer","mean (JJA)",12.07976679,17.03556855,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","Skagerrak Outer Arc Type, polyhaline, microtidal, exposed, deep"
"416","CW-NEA10",982,11694,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"3",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.12465963,0.17928576,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","Skagerrak Outer Arc Type, polyhaline, microtidal, exposed, deep"
"417","CW-NEA10",1057,11769,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"3",NA,NA,"Orthophosphate","Phosphate",NA,"winter","mean (DJF)",8.673059164,22.92165636,"µgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol{PO4-P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","Skagerrak Outer Arc Type, polyhaline, microtidal, exposed, deep"
"418","CW-NEA10",1007,11719,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"3",NA,NA,"TP",NA,NA,"winter","mean (DJF)",16.72583094,29.42507295,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","Skagerrak Outer Arc Type, polyhaline, microtidal, exposed, deep"
"419","CW-NEA10",957,11669,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"3",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.17788509,0.25352127,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","Skagerrak Outer Arc Type, polyhaline, microtidal, exposed, deep"
"420","CW-NEA7",456,11103,"NEA","Greater North Sea","CW","YES","NO","UK","UK01","ALL",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, deep fjordic and sea loch systems"
"421","CW-NEA7",455,11101,"NEA","Greater North Sea","CW","YES","NO","UK","UK01","ALL",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, deep fjordic and sea loch systems"
